idrisk,date,time,temperature,pressure,wind,humidity,weather,idname
61346,2017-06-16,01:48:03,16,1012,20,98,Overcast,Zone 8
375023,2017-06-12,23:23:20,16,1013,18,93,Drizzle,Zone 8
353034,2017-06-17,21:28:59,16,1013,18,93,Drizzle,Zone 2
172485,2017-06-16,15:29:06,16,1013,18,93,Rain,Zone 6
343459,2017-06-17,10:36:29,16,1013,18,93,Drizzle,Zone 5
115963,2017-06-13,23:14:51,16,1013,18,93,Rain,Zone 4
386135,2017-06-13,12:01:35,16,1013,18,93,Drizzle,Zone 8
182620,2017-06-17,02:59:51,8.6,1022,0,99,Fog,Zone 2
472303,2017-06-14,14:57:33,16,1013,18,93,Precipitation,Zone 5
399023,2017-06-14,02:39:50,16,1013,18,93,Drizzle,Zone 6
311377,2017-06-15,22:08:44,8.6,1022,0,99,Fog,Zone 5
181508,2017-06-17,01:44:06,8.6,1022,0,99,Fog,Zone 2
118152,2017-06-14,01:44:06,16,1013,18,93,Rain,Zone 1
348232,2017-06-17,16:01:59,16,1013,18,93,Drizzle,Zone 2
216860,2017-06-18,17:54:36,8.6,1022,0,99,Fog,Zone 2
164832,2017-06-16,06:47:06,16,1013,18,93,Rain,Zone 5
330757,2017-06-16,20:10:14,16,1013,18,93,Drizzle,Zone 5
185731,2017-06-17,06:32:06,8.6,1022,0,99,Fog,Zone 2
102085,2017-06-13,07:29:06,16,1013,18,93,Rain,Zone 2
59970,2017-06-16,00:14:18,16,1012,20,98,Overcast,Zone 5
365995,2017-06-12,13:08:20,16,1013,18,93,Drizzle,Zone 5
401773,2017-06-14,05:47:20,16,1013,18,93,Drizzle,Zone 5
187228,2017-06-17,08:14:06,8.6,1022,0,99,Fog,Zone 4
527508,2017-06-17,05:41:48,16,1013,18,93,Precipitation,Zone 5
399093,2017-06-14,02:45:05,16,1013,18,93,Drizzle,Zone 6
310927,2017-06-15,21:37:59,8.6,1022,0,99,Fog,Zone 7
313300,2017-06-16,00:19:59,8.6,1022,0,99,Fog,Zone 5
208174,2017-06-18,08:02:06,8.6,1022,0,99,Fog,Zone 2
84318,2017-06-12,11:17:51,16,1013,18,93,Rain,Zone 6
353622,2017-06-17,22:09:29,16,1013,18,93,Drizzle,Zone 2
260635,2017-06-13,12:28:59,8.6,1022,0,99,Fog,Zone 4
548964,2017-06-18,06:04:18,16,1013,18,93,Precipitation,Zone 5
226912,2017-06-11,22:10:14,8.6,1022,0,99,Fog,Zone 5
439894,2017-06-16,01:06:50,16,1013,18,93,Drizzle,Zone 5
307964,2017-06-15,18:16:14,8.6,1022,0,99,Fog,Zone 4
118036,2017-06-14,01:36:36,16,1013,18,93,Rain,Zone 1
436466,2017-06-15,21:12:50,16,1013,18,93,Drizzle,Zone 5
186235,2017-06-17,07:06:36,8.6,1022,0,99,Fog,Zone 5
384047,2017-06-13,09:39:05,16,1013,18,93,Drizzle,Zone 5
494064,2017-06-15,15:41:03,16,1013,18,93,Precipitation,Zone 9
353842,2017-06-17,22:24:29,16,1013,18,93,Drizzle,Zone 5
62928,2017-06-11,15:36:35,16,1013,18,93,Rain,Zone 5
271551,2017-06-14,00:53:44,8.6,1022,0,99,Fog,Zone 9
294799,2017-06-15,03:18:29,8.6,1022,0,99,Fog,Zone 6
267630,2017-06-13,20:25:59,8.6,1022,0,99,Fog,Zone 6
209780,2017-06-18,09:51:36,8.6,1022,0,99,Fog,Zone 8
190956,2017-06-17,12:28:21,8.6,1022,0,99,Fog,Zone 4
138161,2017-06-15,00:28:21,16,1013,18,93,Rain,Zone 2
514327,2017-06-16,14:42:33,16,1013,18,93,Precipitation,Zone 4
400032,2017-06-14,03:48:50,16,1013,18,93,Drizzle,Zone 6
142334,2017-06-15,05:13:21,16,1013,18,93,Rain,Zone 5
421583,2017-06-15,04:18:05,16,1013,18,93,Drizzle,Zone 3
516335,2017-06-16,16:59:48,16,1013,18,93,Precipitation,Zone 4
89796,2017-06-12,17:31:21,16,1013,18,93,Rain,Zone 5
163893,2017-06-16,05:43:21,16,1013,18,93,Rain,Zone 9
229572,2017-06-12,01:11:44,8.6,1022,0,99,Fog,Zone 8
235291,2017-06-12,07:40:59,8.6,1022,0,99,Fog,Zone 5
479813,2017-06-14,23:29:48,16,1013,18,93,Precipitation,Zone 2
96116,2017-06-13,00:41:51,16,1013,18,93,Rain,Zone 4
443696,2017-06-16,05:25:35,16,1013,18,93,Drizzle,Zone 7
448556,2017-06-13,11:58:18,16,1013,18,93,Precipitation,Zone 1
528907,2017-06-17,07:17:03,16,1013,18,93,Precipitation,Zone 2
294620,2017-06-15,03:06:29,8.6,1022,0,99,Fog,Zone 5
428938,2017-06-15,12:39:50,16,1013,18,93,Drizzle,Zone 5
247531,2017-06-12,21:35:44,8.6,1022,0,99,Fog,Zone 2
241040,2017-06-12,14:13:14,8.6,1022,0,99,Fog,Zone 2
209386,2017-06-18,09:24:36,8.6,1022,0,99,Fog,Zone 5
261366,2017-06-13,13:19:14,8.6,1022,0,99,Fog,Zone 7
513496,2017-06-16,13:46:18,16,1013,18,93,Precipitation,Zone 8
208376,2017-06-18,08:16:21,8.6,1022,0,99,Fog,Zone 6
449637,2017-06-13,13:11:48,16,1013,18,93,Precipitation,Zone 3
91485,2017-06-12,19:26:06,16,1013,18,93,Rain,Zone 3
149997,2017-06-15,13:55:21,16,1013,18,93,Rain,Zone 9
318319,2017-06-16,06:01:59,8.6,1022,0,99,Fog,Zone 6
195628,2017-06-17,17:47:06,8.6,1022,0,99,Fog,Zone 6
84092,2017-06-12,11:02:06,16,1013,18,93,Rain,Zone 6
511868,2017-06-16,11:55:18,16,1013,18,93,Precipitation,Zone 8
368348,2017-06-12,15:48:50,16,1013,18,93,Drizzle,Zone 5
273543,2017-06-14,03:09:29,8.6,1022,0,99,Fog,Zone 5
196074,2017-06-17,18:17:06,8.6,1022,0,99,Fog,Zone 5
310724,2017-06-15,21:24:29,8.6,1022,0,99,Fog,Zone 7
421967,2017-06-15,04:44:20,16,1013,18,93,Drizzle,Zone 5
398544,2017-06-14,02:07:35,16,1013,18,93,Drizzle,Zone 6
231816,2017-06-12,03:44:44,8.6,1022,0,99,Fog,Zone 5
148567,2017-06-15,12:17:51,16,1013,18,93,Rain,Zone 9
98263,2017-06-13,03:08:06,16,1013,18,93,Rain,Zone 4
77981,2017-06-12,04:05:51,16,1013,18,93,Rain,Zone 5
76484,2017-06-12,02:23:06,16,1013,18,93,Rain,Zone 5
254621,2017-06-13,05:39:29,8.6,1022,0,99,Fog,Zone 4
376053,2017-06-13,00:33:50,16,1013,18,93,Drizzle,Zone 5
328473,2017-06-16,17:34:59,8.6,1022,0,99,Fog,Zone 2
403034,2017-06-14,07:13:35,16,1013,18,93,Drizzle,Zone 4
298464,2017-06-15,07:28:14,8.6,1022,0,99,Fog,Zone 8
192592,2017-06-17,14:20:06,8.6,1022,0,99,Fog,Zone 4
309106,2017-06-15,19:34:14,8.6,1022,0,99,Fog,Zone 4
158524,2017-06-15,23:37:21,16,1013,18,93,Rain,Zone 5
164962,2017-06-16,06:56:06,16,1013,18,93,Rain,Zone 5
315022,2017-06-16,02:17:44,8.6,1022,0,99,Fog,Zone 5
309689,2017-06-15,20:13:59,8.6,1022,0,99,Fog,Zone 5
478300,2017-06-14,21:46:18,16,1013,18,93,Precipitation,Zone 2
332310,2017-06-16,21:55:59,16,1013,18,93,Drizzle,Zone 9
502373,2017-06-16,01:08:03,16,1013,18,93,Precipitation,Zone 2
539556,2017-06-17,19:23:03,16,1013,18,93,Precipitation,Zone 4
433880,2017-06-15,18:16:35,16,1013,18,93,Drizzle,Zone 8
304681,2017-06-15,14:32:44,8.6,1022,0,99,Fog,Zone 5
151360,2017-06-15,15:28:21,16,1013,18,93,Rain,Zone 8
549548,2017-06-18,06:44:03,16,1013,18,93,Precipitation,Zone 2
297295,2017-06-15,06:08:44,8.6,1022,0,99,Fog,Zone 9
378125,2017-06-13,02:54:50,16,1013,18,93,Drizzle,Zone 5
132139,2017-06-14,17:38:06,16,1013,18,93,Rain,Zone 5
88898,2017-06-12,16:29:51,16,1013,18,93,Rain,Zone 6
265500,2017-06-13,18:01:14,8.6,1022,0,99,Fog,Zone 2
348620,2017-06-17,16:28:14,16,1013,18,93,Drizzle,Zone 2
91683,2017-06-12,19:39:36,16,1013,18,93,Rain,Zone 3
176208,2017-06-16,19:42:36,16,1013,18,93,Rain,Zone 9
133060,2017-06-14,18:41:06,16,1013,18,93,Rain,Zone 8
162232,2017-06-16,03:50:06,16,1013,18,93,Rain,Zone 5
451752,2017-06-13,15:36:33,16,1013,18,93,Precipitation,Zone 5
261188,2017-06-13,13:07:14,8.6,1022,0,99,Fog,Zone 7
67092,2017-06-11,23:59:18,8.6,1022,0,99,Fog,Zone 5
536657,2017-06-17,16:05:03,16,1013,18,93,Precipitation,Zone 4
417177,2017-06-14,23:18:05,16,1013,18,93,Drizzle,Zone 5
97760,2017-06-13,02:34:21,16,1013,18,93,Rain,Zone 4
278670,2017-06-14,08:58:59,8.6,1022,0,99,Fog,Zone 7
299459,2017-06-15,08:36:29,8.6,1022,0,99,Fog,Zone 7
299908,2017-06-15,09:07:14,8.6,1022,0,99,Fog,Zone 5
366737,2017-06-12,13:58:35,16,1013,18,93,Drizzle,Zone 5
222042,2017-06-18,23:47:51,8.6,1022,0,99,Fog,Zone 5
346758,2017-06-17,14:21:29,16,1013,18,93,Drizzle,Zone 5
308347,2017-06-15,18:42:29,8.6,1022,0,99,Fog,Zone 7
516750,2017-06-16,17:28:18,16,1013,18,93,Precipitation,Zone 7
451599,2017-06-13,15:26:03,16,1013,18,93,Precipitation,Zone 5
120873,2017-06-14,04:50:06,16,1013,18,93,Rain,Zone 1
115557,2017-06-13,22:47:51,16,1013,18,93,Rain,Zone 4
214757,2017-06-18,15:31:21,8.6,1022,0,99,Fog,Zone 2
502407,2017-06-16,01:10:18,16,1013,18,93,Precipitation,Zone 2
351785,2017-06-17,20:04:14,16,1013,18,93,Drizzle,Zone 2
550409,2017-06-18,07:43:18,16,1013,18,93,Precipitation,Zone 2
381468,2017-06-13,06:42:50,16,1013,18,93,Drizzle,Zone 7
390487,2017-06-13,16:57:50,16,1013,18,93,Drizzle,Zone 8
335716,2017-06-17,01:48:29,16,1013,18,93,Drizzle,Zone 5
326319,2017-06-16,15:07:59,8.6,1022,0,99,Fog,Zone 6
282915,2017-06-14,13:48:29,8.6,1022,0,99,Fog,Zone 1
458647,2017-06-13,23:26:48,16,1013,18,93,Precipitation,Zone 2
138238,2017-06-15,00:33:36,16,1013,18,93,Rain,Zone 5
199049,2017-06-17,21:40:21,8.6,1022,0,99,Fog,Zone 8
134546,2017-06-14,20:22:21,16,1013,18,93,Rain,Zone 2
421337,2017-06-15,04:01:35,16,1013,18,93,Drizzle,Zone 3
174435,2017-06-16,17:41:51,16,1013,18,93,Rain,Zone 5
254832,2017-06-13,05:53:44,8.6,1022,0,99,Fog,Zone 7
539241,2017-06-17,19:01:18,16,1013,18,93,Precipitation,Zone 4
349986,2017-06-17,18:01:14,16,1013,18,93,Drizzle,Zone 5
306778,2017-06-15,16:55:14,8.6,1022,0,99,Fog,Zone 5
382063,2017-06-13,07:23:20,16,1013,18,93,Drizzle,Zone 7
410287,2017-06-14,15:27:50,16,1013,18,93,Drizzle,Zone 5
404467,2017-06-14,08:51:05,16,1013,18,93,Drizzle,Zone 4
190101,2017-06-17,11:29:51,8.6,1022,0,99,Fog,Zone 4
394250,2017-06-13,21:14:20,16,1013,18,93,Drizzle,Zone 7
233441,2017-06-12,05:34:59,8.6,1022,0,99,Fog,Zone 9
396325,2017-06-13,23:36:05,16,1013,18,93,Drizzle,Zone 8
188948,2017-06-17,10:11:06,8.6,1022,0,99,Fog,Zone 1
309225,2017-06-15,19:42:29,8.6,1022,0,99,Fog,Zone 4
182199,2017-06-17,02:31:21,8.6,1022,0,99,Fog,Zone 2
533091,2017-06-17,12:02:03,16,1013,18,93,Precipitation,Zone 4
378570,2017-06-13,03:25:35,16,1013,18,93,Drizzle,Zone 4
168879,2017-06-16,11:23:06,16,1013,18,93,Rain,Zone 6
474523,2017-06-14,17:29:03,16,1013,18,93,Precipitation,Zone 5
408947,2017-06-14,13:56:20,16,1013,18,93,Drizzle,Zone 7
76198,2017-06-12,02:03:36,16,1013,18,93,Rain,Zone 5
449636,2017-06-13,13:11:48,16,1013,18,93,Precipitation,Zone 3
169089,2017-06-16,11:37:21,16,1013,18,93,Rain,Zone 3
441233,2017-06-16,02:37:35,16,1013,18,93,Drizzle,Zone 8
321656,2017-06-16,09:49:59,8.6,1022,0,99,Fog,Zone 9
384368,2017-06-13,10:00:50,16,1013,18,93,Drizzle,Zone 5
138712,2017-06-15,01:06:36,16,1013,18,93,Rain,Zone 5
181839,2017-06-17,02:06:36,8.6,1022,0,99,Fog,Zone 2
193242,2017-06-17,15:04:21,8.6,1022,0,99,Fog,Zone 4
151915,2017-06-15,16:06:36,16,1013,18,93,Rain,Zone 9
282887,2017-06-14,13:46:14,8.6,1022,0,99,Fog,Zone 1
290580,2017-06-14,22:31:14,8.6,1022,0,99,Fog,Zone 3
358546,2017-06-18,03:44:44,16,1013,18,93,Drizzle,Zone 5
324862,2017-06-16,13:28:14,8.6,1022,0,99,Fog,Zone 6
472300,2017-06-14,14:57:33,16,1013,18,93,Precipitation,Zone 5
303447,2017-06-15,13:07:59,8.6,1022,0,99,Fog,Zone 9
537350,2017-06-17,16:52:18,16,1013,18,93,Precipitation,Zone 4
176046,2017-06-16,19:32:06,16,1013,18,93,Rain,Zone 9
275837,2017-06-14,05:45:29,8.6,1022,0,99,Fog,Zone 5
271246,2017-06-14,00:32:44,8.6,1022,0,99,Fog,Zone 9
527213,2017-06-17,05:21:33,16,1013,18,93,Precipitation,Zone 5
374970,2017-06-12,23:20:20,16,1013,18,93,Drizzle,Zone 8
158297,2017-06-15,23:21:36,16,1013,18,93,Rain,Zone 5
208465,2017-06-18,08:22:21,8.6,1022,0,99,Fog,Zone 6
546462,2017-06-18,03:14:03,16,1013,18,93,Precipitation,Zone 6
72438,2017-06-11,21:47:51,8.6,1022,0,99,Fog,Zone 6
304931,2017-06-15,14:49:14,8.6,1022,0,99,Fog,Zone 5
210288,2017-06-18,10:26:06,8.6,1022,0,99,Fog,Zone 8
373174,2017-06-12,21:17:20,16,1013,18,93,Drizzle,Zone 6
353238,2017-06-17,21:43:14,16,1013,18,93,Drizzle,Zone 2
85155,2017-06-12,12:14:51,16,1013,18,93,Rain,Zone 2
356607,2017-06-18,01:32:44,16,1013,18,93,Drizzle,Zone 9
162873,2017-06-16,04:33:36,16,1013,18,93,Rain,Zone 5
345643,2017-06-17,13:04:59,16,1013,18,93,Drizzle,Zone 2
97029,2017-06-13,01:44:06,16,1013,18,93,Rain,Zone 4
304153,2017-06-15,13:56:44,8.6,1022,0,99,Fog,Zone 9
276853,2017-06-14,06:55:14,8.6,1022,0,99,Fog,Zone 4
116997,2017-06-14,00:25:21,16,1013,18,93,Rain,Zone 1
501875,2017-06-16,00:33:33,16,1013,18,93,Precipitation,Zone 2
352743,2017-06-17,21:09:29,16,1013,18,93,Drizzle,Zone 2
422772,2017-06-15,05:39:05,16,1013,18,93,Drizzle,Zone 8
61112,2017-06-16,01:32:18,16,1012,20,98,Overcast,Zone 8
341608,2017-06-17,08:30:29,16,1013,18,93,Drizzle,Zone 2
156917,2017-06-15,21:47:51,16,1013,18,93,Rain,Zone 4
97210,2017-06-13,01:56:51,16,1013,18,93,Rain,Zone 4
123060,2017-06-14,07:19:21,16,1013,18,93,Rain,Zone 3
469865,2017-06-14,12:11:03,16,1013,18,93,Precipitation,Zone 4
511091,2017-06-16,11:02:03,16,1013,18,93,Precipitation,Zone 8
225823,2017-06-11,20:55:59,8.6,1022,0,99,Fog,Zone 5
356972,2017-06-18,01:57:29,16,1013,18,93,Drizzle,Zone 9
340856,2017-06-17,07:38:44,16,1013,18,93,Drizzle,Zone 2
328798,2017-06-16,17:56:44,8.6,1022,0,99,Fog,Zone 1
457001,2017-06-13,21:34:18,16,1013,18,93,Precipitation,Zone 8
482223,2017-06-15,02:14:03,16,1013,18,93,Precipitation,Zone 2
477251,2017-06-14,20:35:03,16,1013,18,93,Precipitation,Zone 5
528455,2017-06-17,06:46:18,16,1013,18,93,Precipitation,Zone 2
292371,2017-06-15,00:33:29,8.6,1022,0,99,Fog,Zone 5
385303,2017-06-13,11:04:35,16,1013,18,93,Drizzle,Zone 5
214280,2017-06-18,14:58:21,8.6,1022,0,99,Fog,Zone 2
78887,2017-06-12,05:07:21,16,1013,18,93,Rain,Zone 5
139891,2017-06-15,02:26:51,16,1013,18,93,Rain,Zone 5
273807,2017-06-14,03:27:29,8.6,1022,0,99,Fog,Zone 4
473811,2017-06-14,16:40:18,16,1013,18,93,Precipitation,Zone 5
520369,2017-06-16,21:35:03,16,1013,18,93,Precipitation,Zone 5
258034,2017-06-13,09:31:59,8.6,1022,0,99,Fog,Zone 1
383214,2017-06-13,08:42:05,16,1013,18,93,Drizzle,Zone 5
452193,2017-06-13,16:06:33,16,1013,18,93,Precipitation,Zone 8
199105,2017-06-17,21:44:06,8.6,1022,0,99,Fog,Zone 8
106871,2017-06-13,12:55:21,16,1013,18,93,Rain,Zone 7
388658,2017-06-13,14:53:20,16,1013,18,93,Drizzle,Zone 5
444117,2017-06-16,05:54:50,16,1013,18,93,Drizzle,Zone 7
279726,2017-06-14,10:10:59,8.6,1022,0,99,Fog,Zone 7
344577,2017-06-17,11:52:59,16,1013,18,93,Drizzle,Zone 2
490550,2017-06-15,11:41:48,16,1013,18,93,Precipitation,Zone 6
541667,2017-06-17,21:47:03,16,1013,18,93,Precipitation,Zone 5
242308,2017-06-12,15:39:29,8.6,1022,0,99,Fog,Zone 5
131145,2017-06-14,16:30:36,16,1013,18,93,Rain,Zone 5
75790,2017-06-12,01:35:51,16,1013,18,93,Rain,Zone 5
437744,2017-06-15,22:39:50,16,1013,18,93,Drizzle,Zone 5
186518,2017-06-17,07:26:06,8.6,1022,0,99,Fog,Zone 5
518987,2017-06-16,20:00:33,16,1013,18,93,Precipitation,Zone 5
417143,2017-06-14,23:15:05,16,1013,18,93,Drizzle,Zone 5
111777,2017-06-13,18:29:51,16,1013,18,93,Rain,Zone 5
486318,2017-06-15,06:53:03,16,1013,18,93,Precipitation,Zone 3
493486,2017-06-15,15:02:03,16,1013,18,93,Precipitation,Zone 9
433479,2017-06-15,17:49:35,16,1013,18,93,Drizzle,Zone 7
74699,2017-06-12,00:21:36,16,1013,18,93,Rain,Zone 8
243040,2017-06-12,16:29:44,8.6,1022,0,99,Fog,Zone 5
352285,2017-06-17,20:37:59,16,1013,18,93,Drizzle,Zone 2
384538,2017-06-13,10:12:05,16,1013,18,93,Drizzle,Zone 5
432277,2017-06-15,16:27:05,16,1013,18,93,Drizzle,Zone 4
96865,2017-06-13,01:32:51,16,1013,18,93,Rain,Zone 4
335487,2017-06-17,01:32:44,16,1013,18,93,Drizzle,Zone 5
381707,2017-06-13,06:59:20,16,1013,18,93,Drizzle,Zone 7
331492,2017-06-16,21:00:29,16,1013,18,93,Drizzle,Zone 5
351035,2017-06-17,19:13:14,16,1013,18,93,Drizzle,Zone 2
426737,2017-06-15,10:09:50,16,1013,18,93,Drizzle,Zone 5
245515,2017-06-12,19:18:29,8.6,1022,0,99,Fog,Zone 2
435920,2017-06-15,20:35:20,16,1013,18,93,Drizzle,Zone 5
280677,2017-06-14,11:15:29,8.6,1022,0,99,Fog,Zone 6
153062,2017-06-15,17:24:36,16,1013,18,93,Rain,Zone 9
514468,2017-06-16,14:52:18,16,1013,18,93,Precipitation,Zone 4
431281,2017-06-15,15:19:35,16,1013,18,93,Drizzle,Zone 2
442160,2017-06-16,03:41:20,16,1013,18,93,Drizzle,Zone 5
172983,2017-06-16,16:02:51,16,1013,18,93,Rain,Zone 6
424790,2017-06-15,07:57:05,16,1013,18,93,Drizzle,Zone 2
532339,2017-06-17,11:11:03,16,1013,18,93,Precipitation,Zone 4
86945,2017-06-12,14:16:21,16,1013,18,93,Rain,Zone 5
129954,2017-06-14,15:08:51,16,1013,18,93,Rain,Zone 4
441029,2017-06-16,02:24:05,16,1013,18,93,Drizzle,Zone 5
248550,2017-06-12,22:45:29,8.6,1022,0,99,Fog,Zone 2
346397,2017-06-17,13:56:44,16,1013,18,93,Drizzle,Zone 6
72212,2017-06-11,21:32:06,8.6,1022,0,99,Fog,Zone 9
498242,2017-06-15,20:26:03,16,1013,18,93,Precipitation,Zone 5
188212,2017-06-17,09:21:36,8.6,1022,0,99,Fog,Zone 1
247534,2017-06-12,21:35:44,8.6,1022,0,99,Fog,Zone 2
302645,2017-06-15,12:13:59,8.6,1022,0,99,Fog,Zone 9
501562,2017-06-16,00:12:33,16,1013,18,93,Precipitation,Zone 2
98968,2017-06-13,03:56:06,16,1013,18,93,Rain,Zone 4
385615,2017-06-13,11:25:35,16,1013,18,93,Drizzle,Zone 5
221525,2017-06-18,23:12:36,8.6,1022,0,99,Fog,Zone 6
536228,2017-06-17,15:35:48,16,1013,18,93,Precipitation,Zone 1
447044,2017-06-13,10:15:33,16,1013,18,93,Precipitation,Zone 5
403603,2017-06-14,07:52:35,16,1013,18,93,Drizzle,Zone 1
361679,2017-06-18,07:18:29,16,1013,18,93,Drizzle,Zone 5
169009,2017-06-16,11:32:06,16,1013,18,93,Rain,Zone 6
243712,2017-06-12,17:15:29,8.6,1022,0,99,Fog,Zone 5
273055,2017-06-14,02:36:29,8.6,1022,0,99,Fog,Zone 5
300359,2017-06-15,09:37:59,8.6,1022,0,99,Fog,Zone 5
423126,2017-06-15,06:03:05,16,1013,18,93,Drizzle,Zone 8
368556,2017-06-12,16:02:20,16,1013,18,93,Drizzle,Zone 8
430107,2017-06-15,13:59:20,16,1013,18,93,Drizzle,Zone 1
291828,2017-06-14,23:55:59,8.6,1022,0,99,Fog,Zone 5
337335,2017-06-17,03:38:44,16,1013,18,93,Drizzle,Zone 2
96136,2017-06-13,00:43:21,16,1013,18,93,Rain,Zone 7
123552,2017-06-14,07:52:21,16,1013,18,93,Rain,Zone 1
258487,2017-06-13,10:02:44,8.6,1022,0,99,Fog,Zone 4
312436,2017-06-15,23:21:29,8.6,1022,0,99,Fog,Zone 5
406982,2017-06-14,11:42:50,16,1013,18,93,Drizzle,Zone 7
473223,2017-06-14,16:00:33,16,1013,18,93,Precipitation,Zone 2
544954,2017-06-18,01:31:18,16,1013,18,93,Precipitation,Zone 8
534745,2017-06-17,13:55:18,16,1013,18,93,Precipitation,Zone 4
432290,2017-06-15,16:27:50,16,1013,18,93,Drizzle,Zone 4
144760,2017-06-15,07:58:21,16,1013,18,93,Rain,Zone 8
75308,2017-06-12,01:03:36,16,1013,18,93,Rain,Zone 5
291082,2017-06-14,23:04:59,8.6,1022,0,99,Fog,Zone 5
449777,2017-06-13,13:21:33,16,1013,18,93,Precipitation,Zone 3
220154,2017-06-18,21:38:51,8.6,1022,0,99,Fog,Zone 6
202293,2017-06-18,01:21:36,8.6,1022,0,99,Fog,Zone 5
212129,2017-06-18,12:32:06,8.6,1022,0,99,Fog,Zone 5
60047,2017-06-16,00:19:33,16,1012,20,98,Overcast,Zone 5
85788,2017-06-12,12:57:36,16,1013,18,93,Rain,Zone 5
210390,2017-06-18,10:33:36,8.6,1022,0,99,Fog,Zone 8
138036,2017-06-15,00:20:06,16,1013,18,93,Rain,Zone 2
536989,2017-06-17,16:28:18,16,1013,18,93,Precipitation,Zone 4
185550,2017-06-17,06:20:06,8.6,1022,0,99,Fog,Zone 5
514106,2017-06-16,14:27:33,16,1013,18,93,Precipitation,Zone 8
456617,2017-06-13,21:08:03,16,1013,18,93,Precipitation,Zone 5
295956,2017-06-15,04:37:14,8.6,1022,0,99,Fog,Zone 9
77220,2017-06-12,03:13:21,16,1013,18,93,Rain,Zone 5
413732,2017-06-14,19:22:35,16,1013,18,93,Drizzle,Zone 4
395967,2017-06-13,23:11:20,16,1013,18,93,Drizzle,Zone 7
187055,2017-06-17,08:02:06,8.6,1022,0,99,Fog,Zone 4
363502,2017-06-12,10:18:05,16,1013,18,93,Drizzle,Zone 5
90868,2017-06-12,18:44:06,16,1013,18,93,Rain,Zone 2
261299,2017-06-13,13:14:44,8.6,1022,0,99,Fog,Zone 7
312974,2017-06-15,23:58:14,8.6,1022,0,99,Fog,Zone 8
532769,2017-06-17,11:40:18,16,1013,18,93,Precipitation,Zone 4
448939,2017-06-13,12:24:33,16,1013,18,93,Precipitation,Zone 6
178392,2017-06-16,22:11:51,8.6,1022,0,99,Fog,Zone 5
513480,2017-06-16,13:44:48,16,1013,18,93,Precipitation,Zone 8
548891,2017-06-18,05:59:48,16,1013,18,93,Precipitation,Zone 5
121105,2017-06-14,05:05:51,16,1013,18,93,Rain,Zone 4
304311,2017-06-15,14:07:14,8.6,1022,0,99,Fog,Zone 9
158017,2017-06-15,23:02:51,16,1013,18,93,Rain,Zone 5
60782,2017-06-16,01:09:48,16,1012,20,98,Overcast,Zone 8
90797,2017-06-12,18:39:36,16,1013,18,93,Rain,Zone 2
535379,2017-06-17,14:38:03,16,1013,18,93,Precipitation,Zone 3
297652,2017-06-15,06:33:29,8.6,1022,0,99,Fog,Zone 5
305484,2017-06-15,15:27:29,8.6,1022,0,99,Fog,Zone 5
504547,2017-06-16,03:35:48,16,1013,18,93,Precipitation,Zone 6
391815,2017-06-13,18:28:35,16,1013,18,93,Drizzle,Zone 8
304220,2017-06-15,14:01:14,8.6,1022,0,99,Fog,Zone 9
147690,2017-06-15,11:18:36,16,1013,18,93,Rain,Zone 5
304433,2017-06-15,14:15:29,8.6,1022,0,99,Fog,Zone 9
128743,2017-06-14,13:46:21,16,1013,18,93,Rain,Zone 4
277437,2017-06-14,07:34:59,8.6,1022,0,99,Fog,Zone 5
345507,2017-06-17,12:55:59,16,1013,18,93,Drizzle,Zone 2
237006,2017-06-12,09:37:59,8.6,1022,0,99,Fog,Zone 2
163303,2017-06-16,05:02:51,16,1013,18,93,Rain,Zone 5
305144,2017-06-15,15:04:14,8.6,1022,0,99,Fog,Zone 5
141387,2017-06-15,04:08:51,16,1013,18,93,Rain,Zone 7
135303,2017-06-14,21:14:06,16,1013,18,93,Rain,Zone 5
342895,2017-06-17,09:58:14,16,1013,18,93,Drizzle,Zone 2
336477,2017-06-17,02:40:14,16,1013,18,93,Drizzle,Zone 5
360166,2017-06-18,05:35:44,16,1013,18,93,Drizzle,Zone 5
169605,2017-06-16,12:12:36,16,1013,18,93,Rain,Zone 5
153070,2017-06-15,17:25:21,16,1013,18,93,Rain,Zone 9
181615,2017-06-17,01:51:36,8.6,1022,0,99,Fog,Zone 2
168986,2017-06-16,11:30:36,16,1013,18,93,Rain,Zone 6
383904,2017-06-13,09:29:20,16,1013,18,93,Drizzle,Zone 5
422962,2017-06-15,05:51:50,16,1013,18,93,Drizzle,Zone 8
406080,2017-06-14,10:41:20,16,1013,18,93,Drizzle,Zone 4
303715,2017-06-15,13:26:44,8.6,1022,0,99,Fog,Zone 9
349634,2017-06-17,17:37:14,16,1013,18,93,Drizzle,Zone 5
365655,2017-06-12,12:45:05,16,1013,18,93,Drizzle,Zone 2
176160,2017-06-16,19:39:36,16,1013,18,93,Rain,Zone 9
210062,2017-06-18,10:11:06,8.6,1022,0,99,Fog,Zone 8
100297,2017-06-13,05:26:51,16,1013,18,93,Rain,Zone 9
285427,2017-06-14,16:39:29,8.6,1022,0,99,Fog,Zone 6
441655,2017-06-16,03:06:50,16,1013,18,93,Drizzle,Zone 8
206009,2017-06-18,05:34:21,8.6,1022,0,99,Fog,Zone 5
547150,2017-06-18,04:00:33,16,1013,18,93,Precipitation,Zone 5
96108,2017-06-13,00:41:06,16,1013,18,93,Rain,Zone 4
